workload_id,cpu_usage_percent,memory_usage_percent,runtime_hours_24h,storage_gb,request_count_24h,error_rate_percent,latency_ms,cost_24h,cost_30d_forecast,energy_kwh_24h,carbon_kgco2e_24h,carbon_intensity_gco2_per_kwh,environment,cloud_service_type,workflow_criticality,public_exposure,monitoring_enabled,cost_30d,energy_kwh_30d,carbon_kgco2e_30d
wl-bim-staging-001,40.11,50.1,20.26,86.4,64016,0.638,184.21,23.83,738.16,9.43,4.122,437.1,1,0,3,0,1,673.48,294.111,125.367
wl-bim-staging-001,47.46,46.25,23.79,98.84,49502,0.38,154.55,22.14,724.04,10.086,4.332,429.5,1,0,3,0,1,581.75,287.063,123.976
wl-bim-staging-001,44.29,40.98,23.67,80.4,47974,0.47,172.67,25.26,735.57,12.377,5.25,424.21,1,0,3,0,1,678.12,419.433,178.095
wl-bim-staging-001,43.86,59.76,24.0,55.61,44614,1.301,140.25,28.25,876.85,11.854,4.114,347.1,1,0,3,0,1,868.49,369.055,122.696
wl-bim-staging-001,34.92,53.92,24.0,82.51,49880,0.565,193.83,24.16,788.67,10.273,4.513,439.31,1,0,3,0,1,714.1,266.928,143.552
wl-bim-staging-001,37.05,62.35,24.0,103.73,44451,0.876,142.66,26.41,726.13,9.377,3.601,384.0,1,0,3,0,1,716.43,309.453,113.083
wl-bim-staging-001,38.63,59.74,23.41,93.9,38691,0.812,151.34,25.07,760.73,12.548,5.45,434.33,1,0,3,0,1,692.12,399.635,148.041
wl-bim-staging-001,33.89,54.46,24.0,113.8,39135,1.095,159.68,23.78,701.87,10.541,4.112,390.06,1,0,3,0,1,736.32,362.142,135.941
wl-bim-staging-001,40.49,51.76,22.71,92.35,30785,0.88,170.47,22.5,674.64,10.343,4.216,407.68,1,0,3,0,1,593.52,277.507,118.336
wl-bim-staging-001,56.19,46.4,23.41,110.4,38587,1.072,153.04,28.11,800.85,11.451,4.834,422.19,1,0,3,0,1,825.95,391.064,140.225
wl-bim-staging-001,42.09,32.72,22.2,96.16,36483,0.258,120.68,24.65,775.53,11.148,4.589,411.61,1,0,3,0,1,702.08,373.509,121.54
wl-bim-staging-001,30.51,34.41,21.87,112.18,52107,0.439,128.19,18.51,514.63,10.17,3.756,369.28,1,0,3,0,1,538.9,279.2,102.792
wl-bim-staging-001,41.36,56.6,24.0,114.78,56927,0.451,171.98,24.27,724.21,11.724,4.767,406.62,1,0,3,0,1,785.26,410.837,145.967
wl-bim-staging-001,29.17,48.18,24.0,91.4,67847,0.734,143.97,25.04,771.87,8.59,3.44,400.52,1,0,3,0,1,656.59,245.633,96.889
wl-bim-staging-001,39.32,57.89,23.97,108.33,52159,1.249,140.93,27.61,771.2,10.369,4.149,400.17,1,0,3,0,1,883.49,340.399,121.023
wl-bim-staging-001,37.05,60.03,24.0,109.0,48112,0.72,128.34,24.61,695.62,10.645,4.367,410.21,1,0,3,0,1,789.72,325.78,116.037
wl-bim-staging-001,40.14,69.22,22.61,98.7,31868,0.671,203.63,20.72,670.9,11.081,4.41,398.01,1,0,3,0,1,683.55,299.674,152.784
wl-bim-staging-001,38.9,54.16,23.83,105.82,43289,0.936,149.91,25.77,711.56,10.181,3.939,386.85,1,0,3,0,1,844.15,334.462,105.19
wl-bim-staging-001,34.21,45.23,22.09,91.86,61565,1.024,137.28,23.06,667.11,9.27,3.981,429.41,1,0,3,0,1,798.04,297.958,142.536
wl-bim-staging-001,33.98,39.79,21.63,101.25,46218,0.714,141.03,19.32,546.0,7.954,3.724,468.15,1,0,3,0,1,621.13,269.808,116.632
wl-bim-staging-001,45.67,49.19,23.05,124.5,15197,0.82,162.9,22.07,645.01,10.562,4.98,471.46,1,0,3,0,1,666.47,327.896,144.28
wl-bim-staging-001,47.24,46.01,24.0,97.03,56957,1.169,144.17,24.61,747.15,12.434,5.537,445.32,1,0,3,0,1,744.02,341.907,163.946
wl-bim-staging-001,41.81,53.32,24.0,121.44,33804,0.723,99.37,27.91,765.53,14.707,6.33,430.38,1,0,3,0,1,951.13,492.625,188.125
wl-bim-staging-001,40.78,52.07,19.28,102.95,51262,1.361,146.05,21.57,633.96,8.819,3.394,384.89,1,0,3,0,1,732.33,236.973,97.816
wl-bim-staging-001,38.7,55.49,22.38,96.68,56765,0.714,228.28,20.86,684.07,9.093,3.802,418.16,1,0,3,0,1,542.83,271.489,131.196
wl-bim-staging-001,38.01,58.57,22.75,110.07,28962,0.681,123.42,21.54,640.7,12.085,5.074,419.83,1,0,3,0,1,643.86,337.484,133.427
wl-bim-staging-001,40.33,63.91,24.0,96.89,51972,0.623,114.92,26.66,825.92,9.094,3.867,425.19,1,0,3,0,1,723.05,259.356,138.129
wl-bim-staging-001,42.54,62.07,24.0,111.71,39597,0.667,168.24,27.2,877.98,11.653,4.259,365.45,1,0,3,0,1,734.89,328.292,152.982
wl-bim-staging-001,32.93,49.32,24.0,115.37,45683,0.683,136.81,24.57,807.03,11.004,4.353,395.58,1,0,3,0,1,832.67,314.113,113.075
wl-bim-staging-001,38.02,42.3,24.0,131.8,53363,0.548,145.28,25.4,771.51,11.284,4.205,372.6,1,0,3,0,1,675.38,343.118,147.777
wl-bim-staging-001,35.5,44.31,24.0,93.88,61630,1.105,141.88,24.94,821.15,10.11,3.973,392.92,1,0,3,0,1,885.7,322.119,107.628
wl-bim-staging-001,28.5,48.65,22.59,99.09,22951,0.649,137.66,20.78,662.54,8.913,3.598,403.69,1,0,3,0,1,569.88,247.874,128.607
wl-bim-staging-001,36.93,39.49,24.0,98.56,61743,1.269,124.05,28.37,858.58,10.629,4.237,398.61,1,0,3,0,1,744.56,277.942,118.285
wl-bim-staging-001,48.38,49.49,24.0,97.35,62756,0.576,99.51,25.44,839.08,10.484,4.524,431.48,1,0,3,0,1,779.24,270.949,126.24
wl-bim-staging-001,43.2,54.97,24.0,107.06,47732,0.669,116.82,27.7,838.82,11.562,4.476,387.13,1,0,3,0,1,846.89,398.421,121.602
wl-bim-staging-001,33.88,51.39,20.86,117.7,39724,1.31,165.73,25.39,782.81,8.979,3.371,375.39,1,0,3,0,1,648.26,307.534,97.622
wl-bim-staging-001,34.81,48.4,24.0,108.74,57496,0.853,133.49,21.52,618.68,10.78,4.207,390.27,1,0,3,0,1,555.55,361.965,134.902
wl-bim-staging-001,39.97,43.21,24.0,95.31,48919,1.171,165.16,25.52,767.34,12.523,4.9,391.28,1,0,3,0,1,753.9,411.824,125.437
wl-bim-staging-001,37.76,44.42,23.98,109.87,66511,0.331,202.88,27.59,806.7,9.745,3.903,400.54,1,0,3,0,1,838.35,293.144,119.635
wl-bim-staging-001,40.19,48.12,24.0,100.03,53497,1.796,149.76,27.22,758.35,11.617,4.498,387.18,1,0,3,0,1,946.9,366.017,147.983
wl-bim-staging-001,39.3,45.17,24.0,90.26,61064,0.936,230.1,22.94,653.54,10.16,4.656,458.32,1,0,3,0,1,663.95,302.352,148.79
wl-bim-staging-001,49.85,58.68,23.35,95.08,68567,1.349,122.02,27.13,800.51,12.159,4.562,375.19,1,0,3,0,1,883.1,370.045,151.406
wl-bim-staging-001,37.33,39.6,21.99,95.58,40909,0.966,154.53,22.34,639.89,9.396,3.945,419.81,1,0,3,0,1,755.01,329.063,141.214
wl-bim-staging-001,41.73,43.48,23.19,76.58,45516,0.889,163.71,26.57,792.61,11.846,4.396,371.09,1,0,3,0,1,921.52,330.971,120.002
wl-bim-staging-001,41.62,57.17,22.56,140.04,53923,0.393,188.62,25.62,842.26,9.375,3.459,368.9,1,0,3,0,1,681.53,292.857,124.052
wl-bim-staging-001,33.89,38.3,22.85,143.36,60423,0.977,167.61,29.28,839.2,10.023,3.95,394.1,1,0,3,0,1,916.46,319.076,115.878
wl-bim-staging-001,38.53,57.43,20.88,98.99,47389,0.296,134.73,18.9,529.17,10.549,4.513,427.79,1,0,3,0,1,485.23,338.286,131.078
wl-bim-staging-001,36.1,52.71,22.44,102.83,38763,0.944,165.78,23.34,698.11,8.189,2.92,356.61,1,0,3,0,1,826.58,218.146,98.81
wl-bim-staging-001,48.35,54.56,24.0,113.43,42005,0.951,185.31,31.85,1016.49,12.018,5.203,432.94,1,0,3,0,1,982.87,350.687,136.378
wl-bim-staging-001,37.7,41.16,22.06,85.61,48891,0.392,188.78,23.38,709.7,8.546,3.535,413.63,1,0,3,0,1,655.28,262.412,126.863
wl-bim-staging-001,31.95,60.6,24.0,101.81,54253,1.105,153.0,25.33,712.75,10.249,3.683,359.37,1,0,3,0,1,910.14,294.194,95.244
wl-bim-staging-001,34.33,32.35,24.0,113.43,48388,0.975,162.1,24.62,774.9,11.485,4.713,410.34,1,0,3,0,1,848.3,346.188,129.192
wl-bim-staging-001,47.18,40.93,23.42,135.42,62819,0.564,133.03,30.89,937.45,10.24,4.141,404.42,1,0,3,0,1,1004.14,365.072,113.099
wl-bim-staging-001,39.49,49.75,20.72,105.31,56922,0.588,199.82,20.02,620.63,10.776,4.538,421.14,1,0,3,0,1,645.76,285.215,136.008
wl-bim-staging-001,37.11,46.84,23.62,92.47,63397,0.398,148.89,24.38,757.18,11.282,4.659,412.93,1,0,3,0,1,766.46,357.569,142.318
wl-bim-staging-001,31.91,47.51,22.61,124.57,53017,0.941,116.77,25.87,832.6,10.067,4.372,434.27,1,0,3,0,1,803.41,324.021,142.641
wl-bim-staging-001,55.2,46.38,23.9,91.0,52896,1.242,153.45,26.93,749.23,14.088,5.675,402.82,1,0,3,0,1,760.49,449.644,175.581
wl-bim-staging-001,37.59,36.3,24.0,91.97,73694,1.253,128.4,29.29,800.92,9.924,4.514,454.91,1,0,3,0,1,1013.61,270.692,159.116
wl-bim-staging-001,42.46,45.74,22.13,91.58,33752,0.62,127.9,24.81,760.62,9.135,3.741,409.54,1,0,3,0,1,707.95,298.302,125.663
wl-bim-staging-001,40.41,46.32,24.0,100.5,60730,1.313,128.19,27.56,791.06,11.347,4.881,430.12,1,0,3,0,1,854.53,340.639,146.28
wl-bim-staging-001,34.96,49.22,22.18,106.53,50711,0.854,141.8,22.05,697.62,10.157,4.187,412.26,1,0,3,0,1,769.5,338.332,132.129
wl-bim-staging-001,36.64,43.16,21.27,81.73,43981,1.28,130.7,22.92,736.8,8.187,2.763,337.54,1,0,3,0,1,711.33,286.887,98.549
wl-bim-staging-001,43.71,40.65,21.36,73.25,82540,0.524,185.09,21.43,690.58,10.03,3.937,392.54,1,0,3,0,1,552.96,329.094,128.326
wl-bim-staging-001,36.46,39.2,21.13,65.76,46569,0.796,115.72,21.88,691.13,8.556,3.153,368.55,1,0,3,0,1,652.0,275.901,88.105
wl-bim-staging-001,38.46,45.76,22.83,71.77,49370,0.828,144.67,24.63,708.08,9.938,4.698,472.71,1,0,3,0,1,686.21,320.267,154.379
wl-bim-staging-001,42.59,43.41,19.39,125.46,68518,0.51,123.04,19.63,596.91,8.854,3.677,415.25,1,0,3,0,1,517.38,267.776,96.805
wl-bim-staging-001,47.22,49.25,23.91,109.44,50023,1.353,110.51,27.58,781.19,10.321,4.523,438.24,1,0,3,0,1,911.71,267.643,160.223
wl-bim-staging-001,37.17,47.67,21.28,80.8,73051,0.788,151.52,22.69,624.28,7.881,3.022,383.42,1,0,3,0,1,723.32,250.72,96.317
wl-bim-staging-001,32.92,34.64,21.86,93.11,62222,0.729,137.68,20.79,674.94,11.25,4.723,419.84,1,0,3,0,1,726.76,350.531,143.179
wl-bim-staging-001,40.99,46.24,24.0,101.51,48246,0.43,205.91,22.04,625.68,10.46,4.49,429.23,1,0,3,0,1,575.77,321.979,132.19
wl-bim-staging-001,34.95,47.63,24.0,115.84,60580,0.303,144.42,22.67,744.02,8.502,3.557,418.31,1,0,3,0,1,662.62,236.084,95.494
wl-bim-staging-001,39.06,48.85,23.23,111.84,50445,0.6,151.54,26.01,791.21,9.641,3.549,368.1,1,0,3,0,1,740.05,314.673,119.174
wl-bim-staging-001,47.01,42.7,24.0,114.24,64586,1.496,130.74,30.22,968.65,12.735,4.859,381.53,1,0,3,0,1,788.42,339.786,168.906
wl-bim-staging-001,45.54,61.83,24.0,103.69,65662,0.548,150.75,22.33,728.16,9.627,3.806,395.36,1,0,3,0,1,667.64,341.284,131.409
wl-bim-staging-001,33.34,51.93,23.0,101.6,61231,1.042,171.24,20.08,611.08,10.673,4.579,429.03,1,0,3,0,1,566.13,331.278,136.236
wl-bim-staging-001,37.09,48.81,24.0,80.57,49969,0.443,170.23,25.18,749.14,9.067,3.501,386.16,1,0,3,0,1,645.02,281.525,111.137
wl-bim-staging-001,32.49,45.39,24.0,73.57,29317,0.537,115.77,25.0,690.14,10.641,4.243,398.72,1,0,3,0,1,802.76,314.153,136.451
wl-bim-staging-001,41.92,52.99,24.0,113.77,56492,1.283,150.8,25.29,769.85,10.914,4.256,389.94,1,0,3,0,1,788.38,332.199,138.84
wl-bim-staging-001,42.12,36.73,22.43,127.38,57872,0.945,130.07,24.76,690.45,9.509,3.988,419.42,1,0,3,0,1,641.31,276.767,136.152
wl-bim-staging-001,38.8,43.64,23.28,75.92,60016,1.466,180.82,26.36,852.12,10.61,4.744,447.08,1,0,3,0,1,864.44,343.775,166.447
wl-bim-staging-001,37.22,53.95,22.33,90.55,59688,0.938,143.04,23.79,666.59,7.953,3.17,398.6,1,0,3,0,1,633.19,234.207,107.598
wl-bim-staging-001,42.86,46.16,22.3,88.69,74995,0.822,155.99,21.92,661.42,10.31,3.513,340.75,1,0,3,0,1,618.4,309.181,114.395
wl-bim-staging-001,28.79,41.71,23.76,90.29,46121,0.835,127.65,23.69,736.16,9.421,3.922,416.31,1,0,3,0,1,819.42,242.584,113.45
wl-bim-staging-001,34.81,42.5,23.7,99.74,43316,1.39,158.59,20.65,659.87,10.457,3.978,380.39,1,0,3,0,1,630.3,299.418,120.402
wl-bim-staging-001,41.49,58.41,18.25,81.95,62926,1.28,112.94,20.37,658.23,8.754,3.067,350.35,1,0,3,0,1,708.48,314.175,97.411
wl-bim-staging-001,38.64,45.89,19.4,108.77,60822,0.546,144.42,19.63,566.54,9.02,3.551,393.7,1,0,3,0,1,638.83,308.933,114.873
wl-bim-staging-001,57.05,61.62,22.42,101.9,25177,0.809,200.21,28.45,845.91,12.403,6.217,501.23,1,0,3,0,1,906.91,373.886,215.562
wl-bim-staging-001,38.1,41.22,23.24,87.86,55240,0.271,154.25,28.22,882.21,10.935,4.722,431.78,1,0,3,0,1,959.61,354.346,131.933
wl-bim-staging-001,39.32,52.9,24.0,76.39,45122,0.72,137.13,25.17,703.7,10.824,4.695,433.78,1,0,3,0,1,659.72,297.11,140.196
wl-bim-staging-001,57.1,44.25,24.0,85.73,59662,1.022,119.65,36.61,1117.08,11.806,4.79,405.72,1,0,3,0,1,948.18,394.473,134.297
wl-bim-staging-001,44.97,50.09,24.0,103.48,50805,0.919,120.37,26.33,862.69,10.983,5.065,461.11,1,0,3,0,1,926.36,296.949,138.355
wl-bim-staging-001,43.76,49.11,24.0,80.94,53272,1.056,168.65,26.66,812.78,9.885,3.326,336.49,1,0,3,0,1,932.93,326.435,89.036
wl-bim-staging-001,42.34,50.06,24.0,117.67,63923,1.449,158.51,26.03,720.89,11.445,4.655,406.74,1,0,3,0,1,903.09,399.97,128.526
wl-bim-staging-001,46.55,48.83,20.33,97.75,30828,1.368,142.28,23.06,696.59,10.691,3.66,342.34,1,0,3,0,1,697.16,352.839,118.15
wl-bim-staging-001,37.36,40.55,23.84,79.99,61863,1.143,119.9,23.93,738.39,10.38,4.012,386.49,1,0,3,0,1,713.72,268.62,117.738
wl-bim-staging-001,40.36,40.23,20.14,124.54,56370,0.866,163.47,22.78,741.4,8.76,3.637,415.26,1,0,3,0,1,683.47,300.018,119.817
wl-bim-staging-001,38.57,59.51,22.9,79.32,53560,0.592,196.45,21.25,609.22,9.966,4.437,445.25,1,0,3,0,1,585.86,307.683,150.761
wl-bim-staging-001,39.51,46.13,18.71,90.01,56897,0.371,188.48,20.48,629.08,8.037,3.141,390.86,1,0,3,0,1,583.37,208.97,102.347
wl-bim-staging-001,25.74,59.77,24.0,116.6,57752,1.154,133.08,23.48,677.3,9.208,3.361,364.98,1,0,3,0,1,794.35,249.367,118.715
wl-doc-search-001,33.87,57.33,23.99,116.27,62103,1.02,146.67,26.82,745.85,10.67,4.623,433.27,0,2,2,0,1,912.88,372.676,122.605
wl-doc-search-001,29.91,50.26,23.03,90.39,53814,0.44,214.56,19.98,616.68,8.238,3.012,365.65,0,2,2,0,1,652.67,214.202,80.535
wl-doc-search-001,35.04,54.94,23.27,103.42,63858,0.258,209.73,19.93,553.78,9.209,3.732,405.24,0,2,2,0,1,674.3,268.715,125.573
wl-doc-search-001,35.67,54.88,21.44,133.92,56420,0.863,168.69,20.94,664.38,10.819,3.789,350.25,0,2,2,0,1,727.56,349.527,114.982
wl-doc-search-001,38.53,40.61,24.0,79.37,48782,0.531,128.95,24.12,703.23,11.669,4.379,375.24,0,2,2,0,1,708.92,326.046,131.816
wl-doc-search-001,40.76,52.07,24.0,73.81,59091,0.561,174.77,27.99,768.05,9.204,3.589,389.87,0,2,2,0,1,976.48,243.549,128.301
wl-doc-search-001,43.17,56.45,23.05,109.16,42754,0.7,144.3,25.6,839.81,10.464,4.103,392.11,0,2,2,0,1,822.88,268.017,125.756
wl-doc-search-001,42.5,46.3,24.0,90.02,63131,1.106,118.52,30.49,997.24,10.048,4.293,427.22,0,2,2,0,1,845.84,281.836,152.9
wl-doc-search-001,33.91,55.61,22.34,95.73,40645,1.168,124.22,19.24,612.44,10.022,3.646,363.83,0,2,2,0,1,511.59,301.777,93.599
wl-doc-search-001,54.56,47.73,22.65,99.68,56624,0.964,131.57,27.58,775.23,10.976,4.29,390.81,0,2,2,0,1,808.15,299.285,138.344
wl-doc-search-001,38.09,49.4,24.0,93.02,64241,0.991,144.27,28.12,917.56,10.399,4.036,388.15,0,2,2,0,1,924.92,273.002,128.153
wl-doc-search-001,24.91,47.24,24.0,100.08,57476,0.511,160.43,22.1,671.8,10.823,4.439,410.12,0,2,2,0,1,777.89,315.977,140.767
wl-doc-search-001,37.17,38.51,20.95,86.7,49635,0.408,148.82,19.43,640.27,10.526,4.262,404.95,0,2,2,0,1,693.29,336.249,148.358
wl-doc-search-001,32.81,45.09,24.0,94.8,36193,0.956,139.33,21.67,695.9,9.078,3.767,414.94,0,2,2,0,1,741.65,280.945,113.929
wl-doc-search-001,40.97,50.6,24.0,92.77,49030,0.935,119.72,26.24,737.23,9.715,4.265,439.07,0,2,2,0,1,777.81,297.974,144.817
wl-doc-search-001,38.28,52.27,21.96,99.66,66444,0.753,133.41,23.22,690.57,11.061,4.222,381.67,0,2,2,0,1,745.39,397.678,123.929
wl-doc-search-001,38.29,51.97,20.21,93.33,53631,0.842,160.17,22.03,721.36,8.385,3.17,378.03,0,2,2,0,1,732.92,270.409,81.103
wl-doc-search-001,48.1,50.65,24.0,105.63,65663,0.678,107.91,30.13,913.01,12.034,4.305,357.7,0,2,2,0,1,896.45,386.917,139.99
wl-doc-search-001,42.88,41.68,19.77,86.3,33110,0.351,197.09,23.06,649.53,10.012,3.36,335.64,0,2,2,0,1,772.6,278.886,120.713
wl-doc-search-001,38.19,53.36,24.0,87.07,46938,0.6,163.83,29.05,898.47,11.147,3.876,347.74,0,2,2,0,1,1044.92,363.286,107.418
wl-doc-search-001,38.94,37.07,24.0,110.19,56643,0.752,184.07,27.0,796.84,10.816,4.186,386.97,0,2,2,0,1,775.01,350.694,123.371
wl-doc-search-001,38.24,55.5,22.71,123.52,42741,1.094,178.9,24.24,732.48,9.291,3.86,415.44,0,2,2,0,1,813.62,323.045,111.409
wl-doc-search-001,37.27,47.04,20.0,109.65,56915,1.113,181.0,22.69,736.82,9.262,4.037,435.88,0,2,2,0,1,634.62,305.513,105.609
wl-doc-search-001,47.62,44.13,22.51,100.1,34454,0.922,86.09,26.89,743.66,9.621,3.573,371.38,0,2,2,0,1,830.53,331.351,91.894
wl-doc-search-001,39.93,42.53,24.0,106.62,76058,1.065,138.08,26.99,880.31,12.046,5.053,419.49,0,2,2,0,1,763.25,318.812,179.695
wl-doc-search-001,33.16,45.56,24.0,122.79,62002,1.194,128.78,21.54,705.7,7.949,2.864,360.3,0,2,2,0,1,766.89,204.283,88.541
wl-doc-search-001,35.86,54.27,22.39,100.15,36125,1.148,150.63,20.26,645.48,9.78,4.228,432.27,0,2,2,0,1,615.57,321.325,146.545
wl-doc-search-001,41.27,63.41,24.0,77.65,47774,1.195,125.5,25.26,732.8,11.576,4.61,398.2,0,2,2,0,1,821.45,329.347,117.573
wl-doc-search-001,38.65,54.5,23.95,121.61,62367,0.545,190.96,25.91,831.27,11.516,4.842,420.48,0,2,2,0,1,728.69,320.105,123.659
wl-doc-search-001,36.36,65.55,22.17,100.6,52399,1.194,120.16,26.17,810.5,9.648,3.446,357.12,0,2,2,0,1,852.46,292.911,103.558
wl-doc-search-001,36.11,35.03,21.61,100.93,41232,0.435,151.51,22.21,681.53,8.251,3.746,454.05,0,2,2,0,1,737.55,218.885,125.441
wl-doc-search-001,40.62,61.71,20.76,84.25,45918,0.755,229.26,19.63,532.52,8.524,3.247,380.87,0,2,2,0,1,611.9,223.983,91.472
wl-doc-search-001,51.67,50.26,24.0,128.33,41274,0.556,135.91,23.95,757.26,12.369,4.857,392.68,0,2,2,0,1,745.68,383.96,156.939
wl-doc-search-001,32.1,52.16,24.0,76.04,68288,0.405,115.85,24.91,753.62,10.619,4.424,416.62,0,2,2,0,1,839.33,272.06,126.079
wl-doc-search-001,41.05,50.51,22.79,94.79,26847,1.066,158.93,26.87,782.1,10.319,3.45,334.34,0,2,2,0,1,845.48,336.005,108.218
wl-doc-search-001,35.22,62.75,24.0,130.54,52821,0.985,123.58,24.34,675.88,10.86,4.393,404.49,0,2,2,0,1,724.77,309.032,143.292
wl-doc-search-001,37.57,44.98,24.0,95.46,54111,0.75,181.88,25.98,802.94,9.189,3.168,344.79,0,2,2,0,1,735.05,269.959,110.977
wl-doc-search-001,41.35,48.27,23.75,102.42,64727,0.699,180.39,29.41,880.36,10.592,4.33,408.77,0,2,2,0,1,1047.47,284.342,153.511
wl-doc-search-001,48.43,43.47,22.34,108.72,64822,1.034,181.76,26.22,862.19,13.208,5.381,407.37,0,2,2,0,1,687.72,353.64,170.462
wl-doc-search-001,32.76,49.7,24.0,110.81,49205,1.283,161.08,24.73,759.84,10.469,4.552,434.78,0,2,2,0,1,694.82,319.825,156.084
wl-doc-search-001,42.13,59.53,23.68,80.37,38641,0.531,136.25,28.88,907.01,10.608,4.09,385.52,0,2,2,0,1,808.55,316.936,120.865
wl-doc-search-001,44.86,58.58,22.71,114.9,28976,1.079,109.77,28.77,815.07,11.726,4.98,424.65,0,2,2,0,1,891.01,381.856,145.723
wl-doc-search-001,41.66,33.49,24.0,120.64,52046,0.873,165.09,27.06,865.21,10.788,4.94,457.9,0,2,2,0,1,904.12,331.747,138.081
wl-doc-search-001,43.14,58.79,24.0,114.26,49337,0.847,185.74,30.81,843.52,10.425,4.571,438.45,0,2,2,0,1,1090.01,290.898,132.499
wl-doc-search-001,42.81,53.0,24.0,105.31,31703,0.646,141.2,22.83,671.13,10.104,4.159,411.59,0,2,2,0,1,758.25,299.114,119.973
wl-doc-search-001,39.27,50.01,24.0,97.34,42190,0.323,132.06,28.95,907.48,9.884,4.323,437.43,0,2,2,0,1,835.06,253.877,142.461
wl-doc-search-001,21.34,42.77,22.89,82.73,58648,0.54,150.37,19.82,595.42,8.07,3.937,487.85,0,2,2,0,1,554.76,283.056,128.841
wl-doc-search-001,37.53,45.0,23.32,127.4,57718,0.774,187.34,20.48,646.43,11.906,4.955,416.18,0,2,2,0,1,707.99,395.612,176.565
wl-doc-search-001,30.5,60.12,24.0,110.71,46789,0.967,159.5,20.71,599.5,10.006,4.09,408.74,0,2,2,0,1,650.26,256.899,143.471
wl-doc-search-001,24.3,41.56,22.79,110.11,38214,1.615,142.1,19.94,564.13,7.66,2.885,376.68,0,2,2,0,1,624.01,229.207,75.127
wl-doc-search-001,47.66,53.65,21.44,110.63,35917,0.647,148.63,20.62,557.09,9.455,3.831,405.17,0,2,2,0,1,702.38,320.467,101.691
wl-doc-search-001,33.28,50.45,24.0,97.99,44912,1.075,141.77,22.56,719.12,9.519,4.3,451.68,0,2,2,0,1,577.69,243.676,154.29
wl-doc-search-001,37.88,56.48,22.12,110.51,53349,0.736,190.73,22.7,647.66,9.514,3.795,398.85,0,2,2,0,1,624.23,273.651,99.302
wl-doc-search-001,40.41,54.16,24.0,92.33,34691,0.862,160.57,24.64,678.5,9.948,4.363,438.59,0,2,2,0,1,653.64,279.769,141.239
wl-doc-search-001,37.5,49.13,24.0,74.61,54192,0.568,156.69,27.81,879.13,11.581,4.538,391.85,0,2,2,0,1,807.62,412.721,137.4
wl-doc-search-001,39.74,57.14,22.16,86.96,77247,0.453,136.92,21.84,600.76,8.953,3.113,347.75,0,2,2,0,1,582.57,269.234,84.925
wl-doc-search-001,33.96,44.08,24.0,125.58,65698,0.273,185.68,20.08,548.12,11.166,5.257,470.8,0,2,2,0,1,624.86,344.956,170.13
wl-doc-search-001,46.95,58.3,20.38,90.27,51169,1.303,68.18,20.09,601.87,8.527,3.325,389.96,0,2,2,0,1,528.71,306.899,85.34
wl-doc-search-001,52.22,36.45,24.0,123.52,49382,1.417,130.21,33.0,1082.5,12.226,5.592,457.43,0,2,2,0,1,880.55,422.447,176.351
wl-doc-search-001,42.85,50.59,23.71,120.36,53722,0.623,154.42,28.05,905.91,10.576,5.046,477.16,0,2,2,0,1,950.1,303.221,165.16
wl-doc-search-001,39.93,61.39,24.0,93.86,60862,0.803,160.34,20.43,662.09,7.503,3.139,418.32,0,2,2,0,1,539.25,259.857,102.057
wl-doc-search-001,45.55,52.68,24.0,106.8,38514,1.048,167.57,27.68,836.45,12.374,5.026,406.15,0,2,2,0,1,883.97,404.907,134.773
wl-doc-search-001,49.19,40.29,22.9,89.77,54476,1.178,120.51,25.45,820.65,11.764,6.099,518.42,0,2,2,0,1,883.26,337.996,167.202
wl-doc-search-001,34.88,36.73,21.31,121.68,65630,0.158,174.41,21.64,604.28,7.95,2.743,344.99,0,2,2,0,1,565.71,281.883,97.743
wl-doc-search-001,38.85,38.76,21.53,114.23,54590,0.833,187.86,24.61,709.47,8.436,3.099,367.36,0,2,2,0,1,701.03,281.384,96.337
wl-doc-search-001,53.09,64.99,24.0,117.63,46226,0.394,173.87,33.58,1086.19,13.667,5.192,379.85,0,2,2,0,1,1125.44,435.274,161.42
wl-doc-search-001,37.57,38.64,24.0,105.5,84445,0.769,159.06,26.86,726.95,9.493,3.993,420.68,0,2,2,0,1,816.35,256.693,115.072
wl-doc-search-001,40.58,53.01,24.0,96.59,31851,0.715,125.23,25.81,825.46,11.086,3.772,340.28,0,2,2,0,1,791.98,298.443,104.183
wl-doc-search-001,36.55,54.02,24.0,72.06,53408,1.172,139.48,26.51,833.44,12.224,5.568,455.49,0,2,2,0,1,708.79,425.949,191.011
wl-doc-search-001,36.21,57.64,24.0,95.34,72553,0.687,163.86,21.53,627.11,10.231,4.341,424.24,0,2,2,0,1,715.17,322.38,130.432
wl-doc-search-001,34.4,39.39,24.0,86.93,65843,0.63,153.84,20.38,570.62,10.335,4.377,423.49,0,2,2,0,1,591.66,328.794,148.019
wl-doc-search-001,43.96,60.59,22.58,81.47,46040,0.476,161.93,27.93,913.96,10.832,4.058,374.58,0,2,2,0,1,741.64,386.688,145.547
wl-doc-search-001,35.68,39.0,23.51,103.64,48024,0.95,159.98,27.44,803.39,10.059,4.217,419.19,0,2,2,0,1,855.18,354.214,126.943
wl-doc-search-001,39.45,53.29,22.59,91.91,32606,0.0,138.78,21.59,708.7,11.496,4.761,414.17,0,2,2,0,1,602.88,356.677,127.162
