workload_id,workload_type,cloud_service_type,environment,region,workflow_criticality,vulnerability_severity,public_exposure,public_storage,monitoring_enabled,access_anomaly_detected,cpu_usage_percent,memory_usage_percent,runtime_hours_24h,storage_gb,request_count_24h,error_rate_percent,latency_ms,cost_per_hour,cost_24h,cost_30d_forecast,energy_kwh_24h,carbon_kgco2e_24h,carbon_intensity_gco2_per_kwh,environment_encoded,cloud_service_type_encoded,workflow_criticality_encoded,vulnerability_severity_encoded,workload_type_encoded,region_encoded,public_exposure_encoded,public_storage_encoded,monitoring_enabled_encoded,target_cost_30d,target_energy_kwh_30d,target_carbon_kgco2e_30d
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,26.737,33.127,25.191,224.103,447.058,0.88,236.856,3.701,93.232,2796.96,49.692,28.679,577.127,1,0,0,1,6,0,0,0,1,3043.829,1527.691,793.022
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.903,31.627,24.502,203.56,481.382,0.66,239.948,3.147,77.108,2313.24,54.21,27.827,513.32,1,0,0,1,6,0,0,0,1,2216.172,1402.536,948.871
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,19.676,29.724,24.883,200.52,620.967,0.636,188.529,3.67,91.321,2739.63,47.315,23.753,502.016,1,0,0,1,6,0,0,0,1,2457.489,1428.283,689.387
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,32.008,27.486,24.167,187.809,503.745,0.773,205.315,4.093,98.916,2967.48,47.523,25.155,529.32,1,0,0,1,6,0,0,0,1,3273.042,1258.772,901.466
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,21.396,30.642,20.388,209.017,352.833,0.639,249.904,3.593,73.254,2197.62,48.695,27.893,572.812,1,0,0,1,6,0,0,0,1,2328.234,1552.381,992.129
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,30.098,27.591,27.336,220.222,546.139,1.006,157.512,3.459,94.555,2836.65,55.511,31.084,559.969,1,0,0,1,6,0,0,0,1,2718.281,1511.906,914.516
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,26.239,24.35,26.171,211.827,457.307,0.904,243.487,3.551,92.933,2787.99,44.264,24.498,553.446,1,0,0,1,6,0,0,0,1,2680.948,1465.745,755.676
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.366,30.817,22.753,218.857,514.454,0.847,255.917,3.711,84.436,2533.08,52.88,29.06,549.548,1,0,0,1,6,0,0,0,1,2429.573,1901.701,806.502
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.772,29.407,25.113,200.2,552.368,0.551,249.678,3.218,80.814,2424.42,51.934,25.937,499.429,1,0,0,1,6,0,0,0,1,2821.557,1663.656,803.77
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,27.685,30.682,20.84,193.276,364.876,0.461,253.53,3.618,75.399,2261.97,52.203,28.869,553.017,1,0,0,1,6,0,0,0,1,1923.683,1343.937,945.406
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.68,26.036,22.377,200.889,489.397,1.413,209.626,3.474,77.738,2332.14,42.881,22.797,531.624,1,0,0,1,6,0,0,0,1,2039.726,1351.131,802.571
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.426,28.709,21.31,193.479,465.626,0.815,266.768,3.451,73.541,2206.23,48.739,24.507,502.83,1,0,0,1,6,0,0,0,1,2305.421,1332.411,809.709
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,28.949,29.436,22.035,199.833,531.383,0.737,233.079,3.618,79.723,2391.69,52.488,27.951,532.52,1,0,0,1,6,0,0,0,1,2448.929,1706.112,743.094
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.643,30.453,20.373,200.811,546.308,0.927,253.521,3.085,62.851,1885.53,56.385,30.948,548.878,1,0,0,1,6,0,0,0,1,2220.781,1915.371,1000.958
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,27.039,28.536,25.585,182.072,406.179,0.387,223.078,3.817,97.658,2929.74,60.289,32.862,545.067,1,0,0,1,6,0,0,0,1,2937.411,2134.22,1025.218
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,20.311,28.283,26.755,189.543,432.588,0.803,258.494,3.369,90.138,2704.14,50.385,27.87,553.131,1,0,0,1,6,0,0,0,1,2415.707,1487.52,968.066
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,29.582,28.353,21.457,202.502,596.856,0.872,247.09,3.196,68.577,2057.31,49.708,28.166,566.636,1,0,0,1,6,0,0,0,1,1980.254,1339.461,871.591
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,22.907,30.744,24.851,204.328,412.087,0.471,257.872,3.394,84.344,2530.32,59.192,34.373,580.705,1,0,0,1,6,0,0,0,1,2451.993,1812.501,1161.844
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,27.613,32.275,23.32,212.792,500.043,0.826,203.865,3.635,84.768,2543.04,48.698,26.786,550.039,1,0,0,1,6,0,0,0,1,2956.218,1316.805,824.716
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,27.36,29.403,21.206,205.69,427.19,0.535,219.333,3.559,75.472,2264.16,49.517,24.458,493.934,1,0,0,1,6,0,0,0,1,2407.626,1373.264,636.305
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.504,33.129,25.527,210.218,250.47,1.147,269.092,4.017,102.542,3076.26,46.088,23.132,501.909,1,0,0,1,6,0,0,0,1,2615.305,1620.915,613.936
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,28.225,29.738,23.538,205.227,476.93,0.732,281.114,3.765,88.621,2658.63,55.42,29.725,536.366,1,0,0,1,6,0,0,0,1,2451.112,1563.406,869.879
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.611,27.987,23.96,189.607,384.735,1.045,220.91,3.5,83.86,2515.8,54.773,30.659,559.749,1,0,0,1,6,0,0,0,1,2845.408,1809.474,995.241
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,29.119,31.275,20.473,194.715,562.673,0.675,298.603,3.487,71.389,2141.67,50.426,28.455,564.294,1,0,0,1,6,0,0,0,1,2026.643,1699.619,800.099
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,21.954,32.697,21.173,197.147,574.624,0.813,294.02,3.169,67.097,2012.91,41.55,23.128,556.625,1,0,0,1,6,0,0,0,1,1744.345,1229.214,598.874
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,27.236,27.558,22.643,201.897,581.368,0.567,244.062,3.449,78.096,2342.88,52.09,28.119,539.812,1,0,0,1,6,0,0,0,1,2740.992,1785.946,1002.368
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.124,25.226,22.63,205.161,528.854,0.92,266.529,3.938,89.117,2673.51,46.261,23.363,505.02,1,0,0,1,6,0,0,0,1,2837.381,1351.685,641.848
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.281,33.758,26.956,205.043,692.714,0.729,201.024,3.721,100.303,3009.09,40.807,21.37,523.692,1,0,0,1,6,0,0,0,1,2752.708,1422.063,745.023
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,21.458,29.968,25.927,200.2,425.28,0.55,225.712,3.582,92.871,2786.13,51.718,27.033,522.709,1,0,0,1,6,0,0,0,1,3331.041,1451.853,851.979
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,22.307,32.067,22.548,190.121,513.785,1.272,272.471,3.529,79.572,2387.16,51.794,26.01,502.176,1,0,0,1,6,0,0,0,1,2507.367,1864.07,857.795
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,29.582,31.178,24.259,184.484,480.263,1.158,253.942,3.381,82.02,2460.6,41.21,23.482,569.815,1,0,0,1,6,0,0,0,1,2094.117,1152.928,646.413
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,21.167,29.605,24.398,194.968,569.934,0.816,281.869,3.425,83.563,2506.89,65.227,34.427,527.807,1,0,0,1,6,0,0,0,1,2402.959,2154.05,1156.963
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,19.841,30.884,20.342,201.617,378.387,0.724,268.136,3.984,81.043,2431.29,44.61,23.945,536.753,1,0,0,1,6,0,0,0,1,2485.47,1399.944,797.284
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,27.472,28.536,28.319,204.16,409.099,0.727,225.945,3.668,103.874,3116.22,41.806,21.364,511.035,1,0,0,1,6,0,0,0,1,3512.775,1257.033,656.504
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,29.142,31.589,23.841,207.946,396.995,0.431,263.099,3.289,78.413,2352.39,49.673,26.952,542.584,1,0,0,1,6,0,0,0,1,2011.847,1622.266,861.12
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.585,28.674,24.207,194.038,482.321,1.324,255.466,3.595,87.024,2610.72,46.473,26.119,562.034,1,0,0,1,6,0,0,0,1,2745.693,1462.135,843.387
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,28.103,33.815,24.544,198.854,580.511,0.619,228.461,3.489,85.634,2569.02,41.293,23.036,557.876,1,0,0,1,6,0,0,0,1,2364.371,1392.043,749.924
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.586,29.36,24.075,196.563,493.937,0.788,236.589,3.338,80.362,2410.86,55.407,27.401,494.545,1,0,0,1,6,0,0,0,1,2064.286,1834.814,748.07
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,20.637,28.501,23.803,210.701,529.897,0.563,235.376,3.686,87.738,2632.14,43.996,23.683,538.301,1,0,0,1,6,0,0,0,1,2814.389,1252.563,726.852
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.762,31.349,22.529,205.277,578.371,0.682,248.359,3.312,74.616,2238.48,44.278,24.902,562.395,1,0,0,1,6,0,0,0,1,1930.849,1523.267,656.914
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,22.594,29.261,27.151,198.583,485.3,0.554,200.955,3.465,94.078,2822.34,51.814,28.321,546.599,1,0,0,1,6,0,0,0,1,2790.22,1661.795,1011.594
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,26.381,30.484,27.789,200.075,415.16,0.79,240.166,3.591,99.79,2993.7,50.134,25.708,512.785,1,0,0,1,6,0,0,0,1,3145.306,1682.353,880.937
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.238,32.44,25.945,202.668,426.696,0.839,286.212,3.611,93.687,2810.61,53.741,28.483,530.009,1,0,0,1,6,0,0,0,1,2646.197,1728.802,764.79
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,28.504,22.958,24.059,199.205,376.565,0.934,228.265,3.425,82.402,2472.06,59.244,33.284,561.815,1,0,0,1,6,0,0,0,1,2703.453,1921.593,1118.267
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,30.998,32.407,22.561,185.999,551.015,0.789,207.132,3.59,80.994,2429.82,48.655,26.831,551.462,1,0,0,1,6,0,0,0,1,2532.557,1640.573,730.052
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.506,28.701,22.978,211.31,474.748,1.074,303.505,3.345,76.861,2305.83,35.395,19.912,562.561,1,0,0,1,6,0,0,0,1,2683.146,1063.738,708.918
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.756,33.892,24.307,212.836,544.48,0.738,238.289,3.618,87.943,2638.29,54.102,30.38,561.531,1,0,0,1,6,0,0,0,1,2958.682,1674.153,1079.918
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.848,26.595,22.452,197.59,559.599,1.052,209.319,3.375,75.776,2273.28,48.211,26.862,557.166,1,0,0,1,6,0,0,0,1,2668.05,1337.894,946.769
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,26.45,29.516,22.744,197.405,601.43,0.599,224.75,3.763,85.586,2567.58,50.379,27.933,554.467,1,0,0,1,6,0,0,0,1,2355.023,1617.38,838.594
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,27.495,33.487,26.082,188.145,617.442,0.728,227.349,3.464,90.348,2710.44,54.156,29.876,551.674,1,0,0,1,6,0,0,0,1,3037.838,1620.422,843.85
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.281,27.876,24.788,199.175,376.205,0.969,235.592,3.834,95.037,2851.11,42.985,23.044,536.097,1,0,0,1,6,0,0,0,1,2995.752,1124.66,783.108
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,30.312,30.43,22.48,181.714,345.077,0.693,230.989,3.453,77.623,2328.69,38.639,20.789,538.02,1,0,0,1,6,0,0,0,1,2692.135,1306.443,624.386
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,29.869,24.317,22.461,191.458,513.115,0.556,300.468,3.509,78.816,2364.48,49.384,28.366,574.403,1,0,0,1,6,0,0,0,1,2322.837,1415.894,925.086
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,20.888,28.169,28.199,206.33,524.708,0.605,277.338,3.215,90.66,2719.8,42.165,22.26,527.928,1,0,0,1,6,0,0,0,1,3125.836,1344.062,606.167
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,22.977,25.079,24.15,201.62,571.06,0.982,244.077,3.617,87.351,2620.53,46.497,25.648,551.6,1,0,0,1,6,0,0,0,1,2991.809,1569.473,917.147
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.206,32.384,20.985,189.351,475.695,0.511,237.794,3.421,71.79,2153.7,56.548,30.71,543.079,1,0,0,1,6,0,0,0,1,2083.691,1601.159,1008.136
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.401,32.188,26.291,198.677,351.724,0.456,240.208,3.009,79.11,2373.3,58.976,32.607,552.894,1,0,0,1,6,0,0,0,1,2042.371,1615.243,866.604
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,21.659,26.945,22.529,201.141,555.872,1.039,281.349,3.5,78.852,2365.56,55.103,28.957,525.506,1,0,0,1,6,0,0,0,1,2423.726,1885.957,985.965
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.104,27.122,23.115,206.2,654.373,0.455,211.368,3.334,77.065,2311.95,53.829,28.829,535.573,1,0,0,1,6,0,0,0,1,2055.102,1638.173,918.231
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.944,27.551,24.519,197.667,478.309,0.698,277.749,3.552,87.091,2612.73,55.179,31.389,568.865,1,0,0,1,6,0,0,0,1,2811.154,1799.638,1074.103
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,26.397,37.81,24.595,206.977,526.138,0.78,242.236,3.562,87.607,2628.21,52.606,29.719,564.935,1,0,0,1,6,0,0,0,1,2490.976,1360.627,810.715
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,21.031,34.984,22.961,209.674,524.89,0.861,246.477,3.335,76.575,2297.25,45.157,26.071,577.335,1,0,0,1,6,0,0,0,1,2160.147,1371.255,763.708
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.767,31.271,24.086,188.428,483.307,0.918,235.029,3.432,82.663,2479.89,49.133,28.773,585.609,1,0,0,1,6,0,0,0,1,2833.112,1472.037,781.888
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.078,29.166,25.281,207.245,516.742,1.019,288.065,3.671,92.807,2784.21,47.269,26.03,550.68,1,0,0,1,6,0,0,0,1,2547.136,1545.921,722.425
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,18.932,30.21,24.572,188.182,594.143,0.83,290.484,3.578,87.919,2637.57,44.668,24.563,549.899,1,0,0,1,6,0,0,0,1,2782.514,1209.164,712.83
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.301,26.997,26.152,195.928,655.214,0.375,254.044,3.8,99.378,2981.34,45.548,24.439,536.561,1,0,0,1,6,0,0,0,1,2565.678,1245.366,863.825
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,21.114,29.667,24.991,197.849,409.982,1.006,271.908,3.281,81.995,2459.85,43.529,22.611,519.438,1,0,0,1,6,0,0,0,1,2305.717,1381.712,591.147
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.827,32.37,23.374,190.753,582.696,0.689,255.596,3.175,74.212,2226.36,47.151,26.49,561.803,1,0,0,1,6,0,0,0,1,1971.452,1237.819,882.514
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.322,29.486,27.346,188.309,560.389,1.011,228.355,3.422,93.578,2807.34,50.708,25.76,508.0,1,0,0,1,6,0,0,0,1,2903.452,1618.476,774.112
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.53,30.339,25.115,207.724,449.923,1.107,289.49,3.642,91.469,2744.07,45.785,23.715,517.963,1,0,0,1,6,0,0,0,1,3077.226,1472.934,665.549
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,26.484,33.862,25.107,193.239,428.504,0.86,245.401,3.593,90.209,2706.27,53.009,29.875,563.585,1,0,0,1,6,0,0,0,1,2986.646,1850.425,847.432
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.704,32.593,25.868,213.984,538.303,0.778,242.414,3.136,81.122,2433.66,56.699,30.223,533.047,1,0,0,1,6,0,0,0,1,2096.918,1476.53,991.242
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,22.23,34.641,24.558,194.194,488.629,1.017,278.029,3.192,78.389,2351.67,58.171,32.626,560.869,1,0,0,1,6,0,0,0,1,2640.491,1547.992,1125.549
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.583,33.162,24.915,185.422,479.113,1.425,250.495,3.344,83.316,2499.48,44.958,25.998,578.277,1,0,0,1,6,0,0,0,1,2885.704,1365.392,849.542
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,28.762,27.455,24.312,202.871,624.42,0.864,231.235,3.513,85.408,2562.24,41.618,20.387,489.867,1,0,0,1,6,0,0,0,1,2237.285,1357.329,524.934
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,27.493,34.191,25.026,219.281,545.242,0.86,257.212,3.23,80.834,2425.02,54.78,26.688,487.178,1,0,0,1,6,0,0,0,1,2742.655,1397.487,828.227
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.645,35.518,26.12,193.142,457.739,0.545,271.15,3.448,90.062,2701.86,40.168,21.778,542.177,1,0,0,1,6,0,0,0,1,3042.505,1330.054,670.895
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.882,35.959,24.013,207.196,451.441,0.938,206.331,3.403,81.716,2451.48,43.959,23.163,526.933,1,0,0,1,6,0,0,0,1,2908.114,1498.933,703.119
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,29.552,29.917,25.908,205.311,510.479,0.95,305.198,3.366,87.206,2616.18,45.204,23.416,518.013,1,0,0,1,6,0,0,0,1,3128.099,1256.259,643.216
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,18.592,27.976,25.052,199.333,516.231,0.695,280.423,3.572,89.486,2684.58,52.932,28.765,543.436,1,0,0,1,6,0,0,0,1,3139.608,1572.129,917.162
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,26.119,32.375,26.218,204.161,413.127,0.638,236.946,3.54,92.812,2784.36,49.389,25.471,515.727,1,0,0,1,6,0,0,0,1,2582.698,1320.601,916.654
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.494,29.605,28.455,217.968,411.959,0.83,206.063,3.224,91.739,2752.17,44.013,23.553,535.129,1,0,0,1,6,0,0,0,1,2862.433,1542.436,799.145
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.989,30.109,21.9,186.555,365.092,0.93,239.863,3.107,68.043,2041.29,49.685,25.49,513.025,1,0,0,1,6,0,0,0,1,2344.472,1616.561,727.215
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,28.267,27.135,24.146,205.535,510.399,0.872,210.111,3.616,87.312,2619.36,47.569,26.046,547.548,1,0,0,1,6,0,0,0,1,2448.769,1570.623,669.758
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,26.926,32.065,26.871,199.659,514.756,0.986,235.288,3.22,86.525,2595.75,52.466,28.098,535.55,1,0,0,1,6,0,0,0,1,2620.409,1642.464,966.607
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,20.111,33.067,19.129,195.997,665.646,0.734,252.698,3.66,70.012,2100.36,41.418,22.43,541.557,1,0,0,1,6,0,0,0,1,1883.384,1214.858,777.329
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,23.855,27.215,22.014,211.274,502.399,0.689,234.465,3.382,74.451,2233.53,47.631,24.42,512.688,1,0,0,1,6,0,0,0,1,2118.178,1325.541,711.219
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,25.465,30.72,22.931,198.559,694.276,1.224,218.377,3.308,75.856,2275.68,44.703,25.16,562.832,1,0,0,1,6,0,0,0,1,2000.336,1384.025,701.778
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.969,32.119,24.999,194.118,595.325,0.63,290.196,3.377,84.422,2532.66,47.61,24.59,516.489,1,0,0,1,6,0,0,0,1,2675.145,1490.377,688.319
wl-costly-vm-001,VM,vm,testing,ap-southeast-1,low,low,False,False,True,False,24.3,28.476,25.517,204.23,436.313,0.708,242.961,3.812,97.271,2918.13,45.888,24.066,524.453,1,0,0,1,6,0,0,0,1,3106.106,1588.141,657.332
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,53.266,78.979,26.0,1146.732,207207.609,0.187,37.979,4.167,108.342,3250.26,58.687,31.433,535.598,3,5,3,1,7,0,0,0,1,3175.725,1769.477,1022.301
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,52.868,65.217,26.284,1128.976,168028.996,0.236,29.46,4.16,109.341,3280.23,47.153,24.097,511.039,3,5,3,1,7,0,0,0,1,3064.297,1342.362,660.471
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,40.41,67.484,23.014,1104.95,226320.566,0.141,42.455,4.373,100.64,3019.2,62.143,31.247,502.827,3,5,3,1,7,0,0,0,1,2593.449,1677.329,1020.849
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,41.328,65.257,26.667,1004.485,206097.013,0.207,56.978,4.002,106.721,3201.63,64.345,32.784,509.51,3,5,3,1,7,0,0,0,1,3736.469,2232.858,899.613
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,50.729,76.216,22.463,1024.005,236790.128,0.159,50.915,4.017,90.234,2707.02,57.042,27.384,480.07,3,5,3,1,7,0,0,0,1,3047.475,1497.59,902.026
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,55.544,77.884,21.679,1017.507,256144.216,0.156,50.212,4.176,90.532,2715.96,59.593,30.699,515.137,3,5,3,1,7,0,0,0,1,2897.086,2060.623,804.091
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,54.125,67.11,24.073,1032.434,225115.301,0.237,40.775,3.648,87.818,2634.54,58.489,28.397,485.518,3,5,3,1,7,0,0,0,1,2254.732,1598.613,773.492
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,64.371,56.388,28.366,1012.067,223147.168,0.129,50.383,4.01,113.748,3412.44,57.643,27.758,481.547,3,5,3,1,7,0,0,0,1,3054.123,1842.844,933.372
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,59.327,77.93,22.769,1105.67,211712.15,0.202,45.534,4.017,91.463,2743.89,42.745,22.147,518.127,3,5,3,1,7,0,0,0,1,2405.947,1305.839,587.193
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,57.316,68.331,22.065,990.332,283431.864,0.165,32.28,4.247,93.71,2811.3,66.703,37.13,556.644,3,5,3,1,7,0,0,0,1,2971.872,2008.294,1241.994
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,39.044,70.195,25.193,1017.074,203164.395,0.152,39.591,4.441,111.882,3356.46,68.871,35.947,521.945,3,5,3,1,7,0,0,0,1,3474.117,2090.671,1211.245
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,62.98,59.295,24.891,1051.598,229943.526,0.282,55.994,3.944,98.17,2945.1,61.904,32.423,523.759,3,5,3,1,7,0,0,0,1,3063.801,1764.995,847.887
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,53.354,63.832,23.11,1000.658,178155.619,0.216,47.258,4.235,97.871,2936.13,53.026,27.04,509.942,3,5,3,1,7,0,0,0,1,2858.485,1427.017,725.459
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,50.907,77.931,26.25,1080.996,211004.256,0.156,55.396,4.206,110.408,3312.24,55.351,30.539,551.729,3,5,3,1,7,0,0,0,1,3318.645,1544.29,1046.448
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,46.25,74.072,25.502,1157.883,181941.018,0.272,45.094,3.702,94.408,2832.24,57.304,29.916,522.051,3,5,3,1,7,0,0,0,1,3386.35,2038.374,1029.498
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,53.486,66.207,23.715,1023.767,218214.758,0.255,46.468,3.663,86.868,2606.04,54.739,28.764,525.467,3,5,3,1,7,0,0,0,1,2310.722,1523.63,838.8
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,52.815,75.343,21.207,1046.01,169355.017,0.197,61.361,4.073,86.376,2591.28,52.99,28.112,530.515,3,5,3,1,7,0,0,0,1,2242.704,1813.041,1000.764
wl-site-db-001,Database,database,production,ap-southeast-1,critical,low,False,False,True,False,58.657,72.419,23.248,1008.088,268305.815,0.215,28.353,4.581,106.499,3194.97,59.062,31.254,529.17,3,5,3,1,7,0,0,0,1,3400.988,1618.456,904.029
